Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","23912.02","Coffee extracts","2021","2021","tonnes","6.92","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","0.03","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","0.01","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2011","2011","tonnes","7877","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","4196","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2013","2013","tonnes","4162","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","3812.4","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","2456.86","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","5457.2","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","7892.95","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","11178.76","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","11056.8","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","11967.75","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","191","Croatia","5910","Export Quantity","01610","Coffee, green","2021","2021","tonnes","11989.05","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","196","Cyprus","5910","Export Quantity","23912.02","Coffee extracts","2011","2011","tonnes","12","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","196","Cyprus","5910","Export Quantity","23912.02","Coffee extracts","2012","2012","tonnes","12","A","Official figure"
"TM","Detailed trade matrix","076","Brazil","196","Cyprus","5910","Export Quantity","23912.02","Coffee extracts","2018","2018","tonnes","0.19","I","Imputed value"
