Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2015","2015","tonnes","2.35","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2016","2016","tonnes","10.71","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2017","2017","tonnes","10.12","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2018","2018","tonnes","3.67","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2019","2019","tonnes","4.53","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2020","2020","tonnes","4.1","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2021","2021","tonnes","5.27","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2011","2011","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2013","2013","tonnes","33","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2014","2014","tonnes","26.47","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2015","2015","tonnes","8.07","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2016","2016","tonnes","48.16","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2017","2017","tonnes","9.56","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","15.89","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2019","2019","tonnes","11.26","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","7.56","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2021","2021","tonnes","11.83","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2011","2011","tonnes","4330","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","2307","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2013","2013","tonnes","3134","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","3109.04","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","2620.75","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","3209.68","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","1676.84","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","119.71","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","219.13","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","212.04","A","Official figure"
"TM","Detailed trade matrix","218","Ecuador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2021","2021","tonnes","215.35","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2011","2011","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2012","2012","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2013","2013","tonnes","9","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2014","2014","tonnes","12.06","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2015","2015","tonnes","19.94","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2016","2016","tonnes","25.24","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2017","2017","tonnes","202.73","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2018","2018","tonnes","281.22","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2019","2019","tonnes","211.24","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2020","2020","tonnes","287.22","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2021","2021","tonnes","266.14","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2011","2011","tonnes","7","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2012","2012","tonnes","8","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2013","2013","tonnes","11","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2014","2014","tonnes","1.94","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2015","2015","tonnes","2.84","I","Imputed value"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2016","2016","tonnes","2.91","I","Imputed value"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2017","2017","tonnes","4.3","I","Imputed value"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2018","2018","tonnes","2.37","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2019","2019","tonnes","1.62","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2020","2020","tonnes","1.65","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2021","2021","tonnes","0.63","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2011","2011","tonnes","7","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2012","2012","tonnes","21","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2013","2013","tonnes","11","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2014","2014","tonnes","9.48","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2015","2015","tonnes","15.34","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2016","2016","tonnes","13.78","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2017","2017","tonnes","13.32","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","16.4","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2019","2019","tonnes","6.92","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","7.33","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2021","2021","tonnes","7.21","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2011","2011","tonnes","38405","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","22258","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2013","2013","tonnes","25674","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","12018.8","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","16440.53","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","12826.68","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","16255.77","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","15382.81","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","16245.64","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","12396.56","A","Official figure"
"TM","Detailed trade matrix","222","El Salvador","840","United States of America","5910","Export Quantity","01610","Coffee, green","2021","2021","tonnes","15601.23","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2019","2019","tonnes","0.1","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2021","2021","tonnes","0.94","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2013","2013","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2014","2014","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2015","2015","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2016","2016","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2017","2017","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","39150.01","Coffee husks and skins","2021","2021","tonnes","43","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2011","2011","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2013","2013","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2014","2014","tonnes","2.84","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2015","2015","tonnes","4.38","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2016","2016","tonnes","3.61","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2017","2017","tonnes","5.52","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","6.13","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2019","2019","tonnes","7.92","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","11.02","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2021","2021","tonnes","28.12","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2011","2011","tonnes","12926","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","11198","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2013","2013","tonnes","15800","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","19853.14","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","24633.69","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","15615.38","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","22860.95","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","7721.47","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","23959.68","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","23126.77","A","Official figure"
"TM","Detailed trade matrix","231","Ethiopia","840","United States of America","5910","Export Quantity","01610","Coffee, green","2021","2021","tonnes","30934.9","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2011","2011","tonnes","7","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2012","2012","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2013","2013","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2014","2014","tonnes","0.62","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2015","2015","tonnes","1.75","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2016","2016","tonnes","5.83","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2017","2017","tonnes","4.32","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2018","2018","tonnes","14.8","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2019","2019","tonnes","30.32","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2020","2020","tonnes","110.24","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2021","2021","tonnes","155.58","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2011","2011","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2012","2012","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2013","2013","tonnes","95","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2014","2014","tonnes","1.09","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2015","2015","tonnes","10.09","I","Imputed value"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2016","2016","tonnes","18.35","I","Imputed value"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2017","2017","tonnes","9.19","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2018","2018","tonnes","14.61","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2019","2019","tonnes","15.42","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2020","2020","tonnes","1.92","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2021","2021","tonnes","8.53","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2011","2011","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2012","2012","tonnes","21","T","Unofficial figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2013","2013","tonnes","20","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2014","2014","tonnes","3.78","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2015","2015","tonnes","6.45","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2016","2016","tonnes","1.66","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2017","2017","tonnes","0.62","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","4.71","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2019","2019","tonnes","12.57","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","30.75","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2021","2021","tonnes","53.75","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2011","2011","tonnes","104867","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","102723","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2013","2013","tonnes","99304","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","82113.46","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","69906.08","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","59527.37","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","75549.49","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","81694.85","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","82510.35","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","69683.57","A","Official figure"
"TM","Detailed trade matrix","320","Guatemala","840","United States of America","5910","Export Quantity","01610","Coffee, green","2021","2021","tonnes","90250.62","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2012","2012","tonnes","9","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2014","2014","tonnes","3.99","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2015","2015","tonnes","9.57","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2016","2016","tonnes","14.59","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2017","2017","tonnes","3.16","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2018","2018","tonnes","20.28","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2019","2019","tonnes","5.96","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2020","2020","tonnes","27.14","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.02","Coffee extracts","2021","2021","tonnes","9.14","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2012","2012","tonnes","10","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2014","2014","tonnes","27.11","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2015","2015","tonnes","31.64","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2016","2016","tonnes","34.45","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2017","2017","tonnes","47.42","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2018","2018","tonnes","17.67","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2019","2019","tonnes","19.47","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2020","2020","tonnes","42.72","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23912.01","Coffee substitutes","2021","2021","tonnes","42.24","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2012","2012","tonnes","4","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2014","2014","tonnes","5.01","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2015","2015","tonnes","6.76","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2016","2016","tonnes","16.75","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2017","2017","tonnes","22.65","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2018","2018","tonnes","15.59","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2019","2019","tonnes","19.37","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2020","2020","tonnes","38.75","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","23911","Coffee, decaffeinated or roasted","2021","2021","tonnes","91","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2012","2012","tonnes","56977","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","44611.74","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","51449.74","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","69069.56","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","77485.04","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","55655.47","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2019","2019","tonnes","67381.69","A","Official figure"
"TM","Detailed trade matrix","340","Honduras","840","United States of America","5910","Export Quantity","01610","Coffee, green","2020","2020","tonnes","68613.79","A","Official figure"
